                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                   1333,                 1.0806,                0.58993,                0.85472,                0.16319,                0.15766,                0.09343,                0.03025,                  2.738,                 3.2913,                 1.4618,              0.0073626,              0.0073626,              0.0073626
                   1334,                 1.0892,                0.59714,                0.85758,                0.16188,                0.15476,                 0.0931,                0.03019,                 2.7375,                 3.2894,                 1.4603,              0.0073607,              0.0073607,              0.0073607
                   1335,                 1.0901,                0.60091,                0.86138,                0.16133,                0.15446,                0.09278,                0.03022,                 2.7367,                 3.2893,                 1.4591,              0.0073587,              0.0073587,              0.0073587
                   1336,                 1.1002,                0.59886,                0.85964,                0.16272,                0.15498,                0.09332,                0.03019,                 2.7364,                 3.2942,                 1.4585,              0.0073567,              0.0073567,              0.0073567
                   1337,                 1.0947,                0.59865,                0.85335,                 0.1614,                0.15529,                0.09318,                0.03026,                 2.7376,                 3.2919,                 1.4598,              0.0073547,              0.0073547,              0.0073547
                   1338,                 1.0972,                0.60811,                0.86297,                0.16274,                0.15496,                0.09337,                 0.0302,                 2.7377,                 3.2941,                 1.4597,              0.0073527,              0.0073527,              0.0073527
                   1339,                 1.0784,                0.59596,                0.85985,                0.16261,                0.15389,                 0.0935,                0.03032,                 2.7374,                 3.2925,                 1.4594,              0.0073508,              0.0073508,              0.0073508
                   1340,                 1.0676,                0.58792,                0.85349,                0.16136,                0.15259,                0.09263,                0.03021,                 2.7385,                 3.2919,                   1.46,              0.0073488,              0.0073488,              0.0073488
                   1341,                  1.091,                0.59553,                0.85733,                0.16333,                0.15433,                0.09399,                0.03027,                 2.7394,                 3.2923,                 1.4596,              0.0073468,              0.0073468,              0.0073468
                   1342,                 1.0763,                0.59525,                0.85595,                0.16376,                0.15465,                0.09403,                0.03032,                 2.7406,                 3.2943,                 1.4601,              0.0073448,              0.0073448,              0.0073448
                   1343,                 1.0767,                0.59161,                0.86566,                0.16381,                0.15477,                0.09389,                0.03035,                 2.7405,                 3.2943,                 1.4594,              0.0073428,              0.0073428,              0.0073428
                   1344,                   1.07,                0.58855,                0.85468,                0.16396,                0.15473,                0.09377,                0.03023,                 2.7402,                 3.2942,                 1.4588,              0.0073409,              0.0073409,              0.0073409
                   1345,                 1.0994,                0.60137,                0.86208,                0.16406,                0.15468,                0.09378,                0.03028,                  2.741,                 3.2945,                 1.4595,              0.0073389,              0.0073389,              0.0073389
                   1346,                 1.0702,                0.59171,                0.85401,                0.16598,                0.15532,                0.09409,                0.03033,                 2.7414,                 3.2934,                 1.4595,              0.0073369,              0.0073369,              0.0073369
                   1347,                 1.0591,                0.57327,                0.85635,                0.16424,                0.15429,                0.09379,                 0.0302,                 2.7411,                 3.2926,                 1.4585,              0.0073349,              0.0073349,              0.0073349
                   1348,                 1.0864,                0.59183,                 0.8537,                0.16569,                0.15523,                0.09441,                0.03044,                 2.7426,                 3.2937,                 1.4585,              0.0073329,              0.0073329,              0.0073329
                   1349,                 1.0713,                0.58839,                0.85638,                0.16504,                0.15429,                0.09395,                0.03043,                 2.7416,                 3.2929,                 1.4574,               0.007331,               0.007331,               0.007331
                   1350,                 1.0863,                0.58412,                0.85534,                0.16682,                0.15609,                0.09474,                0.03051,                 2.7412,                 3.2941,                  1.457,               0.007329,               0.007329,               0.007329
                   1351,                 1.0561,                0.58006,                0.85349,                0.16571,                0.15532,                0.09418,                0.03052,                 2.7412,                 3.2959,                 1.4571,               0.007327,               0.007327,               0.007327
                   1352,                 1.0935,                0.59582,                0.86239,                 0.1575,                0.15183,                 0.0945,                0.03046,                 2.7419,                 3.2933,                 1.4585,               0.007325,               0.007325,               0.007325
                   1353,                 1.0846,                0.59206,                0.85578,                 0.1654,                0.15515,                0.09428,                 0.0303,                 2.7415,                 3.2939,                 1.4579,               0.007323,               0.007323,               0.007323
                   1354,                 1.0682,                0.58638,                0.85377,                0.16656,                0.15521,                0.09455,                 0.0304,                 2.7402,                 3.2917,                 1.4576,              0.0073211,              0.0073211,              0.0073211
                   1355,                  1.087,                0.59493,                0.85787,                0.15854,                0.15183,                0.09426,                0.03039,                 2.7405,                 3.2952,                 1.4582,              0.0073191,              0.0073191,              0.0073191
                   1356,                 1.0762,                0.58154,                 0.8562,                0.15883,                0.15157,                0.09465,                0.03031,                 2.7402,                 3.2893,                 1.4577,              0.0073171,              0.0073171,              0.0073171
                   1357,                 1.0694,                0.58358,                0.85619,                0.15953,                0.15157,                0.09475,                0.03037,                 2.7406,                 3.2921,                 1.4577,              0.0073151,              0.0073151,              0.0073151
                   1358,                 1.0553,                0.57888,                0.85075,                0.15884,                0.15157,                0.09482,                0.03036,                 2.7403,                 3.2931,                 1.4576,              0.0073131,              0.0073131,              0.0073131
                   1359,                 1.0596,                0.58731,                0.85754,                0.15937,                0.15157,                0.09455,                0.03044,                 2.7399,                  3.293,                 1.4576,              0.0073112,              0.0073112,              0.0073112
                   1360,                 1.0896,                0.59833,                0.85714,                 0.1597,                0.15157,                0.09475,                0.03046,                 2.7406,                 3.2966,                 1.4578,              0.0073092,              0.0073092,              0.0073092
                   1361,                  1.083,                0.58846,                0.85692,                0.15942,                0.15157,                0.09506,                0.03049,                 2.7411,                 3.2961,                 1.4576,              0.0073072,              0.0073072,              0.0073072
                   1362,                 1.0845,                0.58803,                0.85755,                0.16006,                0.15157,                0.09492,                0.03046,                 2.7422,                  3.296,                 1.4568,              0.0073052,              0.0073052,              0.0073052
                   1363,                 1.0959,                0.60042,                0.85931,                0.15958,                0.15171,                0.09518,                0.03045,                 2.7406,                 3.2929,                 1.4562,              0.0073032,              0.0073032,              0.0073032
                   1364,                 1.0537,                0.57743,                0.85431,                0.16237,                0.15331,                0.09597,                0.03055,                 2.7405,                 3.2954,                 1.4568,              0.0073013,              0.0073013,              0.0073013
                   1365,                 1.0644,                0.58677,                0.85753,                0.16219,                0.15274,                 0.0957,                0.03056,                 2.7419,                  3.294,                 1.4569,              0.0072993,              0.0072993,              0.0072993
                   1366,                 1.0727,                0.58711,                0.85895,                0.16365,                0.15327,                0.09588,                 0.0305,                 2.7404,                 3.2928,                 1.4561,              0.0072973,              0.0072973,              0.0072973
                   1367,                  1.078,                0.59212,                0.85793,                0.16172,                0.15164,                0.09586,                0.03058,                  2.741,                 3.2965,                 1.4563,              0.0072953,              0.0072953,              0.0072953
                   1368,                 1.0783,                0.58602,                0.85323,                0.16328,                0.15331,                0.09574,                0.03059,                 2.7416,                  3.296,                 1.4573,              0.0072933,              0.0072933,              0.0072933
                   1369,                 1.0677,                0.59126,                0.85574,                0.16384,                0.15267,                0.09598,                0.03062,                 2.7421,                 3.2976,                 1.4572,              0.0072914,              0.0072914,              0.0072914
                   1370,                  1.079,                0.58895,                0.85439,                0.16331,                0.15245,                 0.0959,                0.03063,                 2.7432,                 3.2988,                 1.4578,              0.0072894,              0.0072894,              0.0072894
                   1371,                 1.0705,                0.57902,                0.85619,                0.16321,                0.15233,                0.09588,                0.03059,                 2.7427,                 3.3013,                  1.458,              0.0072874,              0.0072874,              0.0072874
                   1372,                 1.0729,                 0.5826,                0.85768,                0.16285,                0.15204,                0.09584,                 0.0306,                 2.7424,                 3.2968,                 1.4577,              0.0072854,              0.0072854,              0.0072854
                   1373,                  1.034,                0.56531,                0.85574,                0.16367,                0.15251,                0.09581,                0.03056,                 2.7421,                 3.3004,                 1.4569,              0.0072834,              0.0072834,              0.0072834
                   1374,                 1.0686,                0.58513,                 0.8587,                0.16355,                0.15314,                0.09645,                0.03064,                 2.7425,                 3.2954,                  1.457,              0.0072815,              0.0072815,              0.0072815
                   1375,                 1.0595,                0.58129,                0.85064,                0.16458,                0.15297,                0.09619,                0.03064,                 2.7421,                 3.2998,                 1.4574,              0.0072795,              0.0072795,              0.0072795
                   1376,                 1.0866,                0.60237,                0.85851,                0.16441,                0.15332,                0.09609,                0.03055,                 2.7418,                 3.3002,                 1.4572,              0.0072775,              0.0072775,              0.0072775
                   1377,                  1.075,                0.58372,                0.85414,                0.16555,                0.15317,                0.09627,                0.03067,                 2.7401,                 3.2974,                 1.4564,              0.0072755,              0.0072755,              0.0072755
                   1378,                 1.0671,                0.58391,                0.85616,                0.16582,                0.15336,                0.09617,                0.03058,                 2.7418,                 3.2992,                  1.457,              0.0072735,              0.0072735,              0.0072735
                   1379,                 1.0735,                0.58115,                0.85429,                 0.1661,                0.15355,                0.09634,                 0.0306,                 2.7427,                 3.2975,                 1.4571,              0.0072716,              0.0072716,              0.0072716
                   1380,                 1.0605,                0.57873,                0.85251,                0.16433,                0.15257,                0.09608,                0.03066,                 2.7413,                 3.2985,                 1.4571,              0.0072696,              0.0072696,              0.0072696
                   1381,                 1.0713,                0.59353,                0.85623,                0.16688,                0.15381,                0.09603,                0.03058,                 2.7426,                 3.2983,                 1.4577,              0.0072676,              0.0072676,              0.0072676
                   1382,                 1.0809,                0.59908,                0.85392,                0.16902,                0.15491,                0.09586,                0.03054,                 2.7417,                 3.2975,                 1.4571,              0.0072656,              0.0072656,              0.0072656
                   1383,                 1.0738,                0.59066,                0.85659,                0.16821,                0.15491,                0.09628,                0.03066,                 2.7414,                  3.296,                 1.4574,              0.0072636,              0.0072636,              0.0072636
                   1384,                 1.0767,                0.58386,                 0.8569,                0.16845,                0.15491,                0.09627,                0.03068,                 2.7421,                 3.2964,                 1.4581,              0.0072617,              0.0072617,              0.0072617
                   1385,                 1.0855,                0.59063,                0.85869,                0.16839,                0.15491,                0.09632,                0.03072,                  2.741,                 3.2944,                 1.4568,              0.0072597,              0.0072597,              0.0072597
                   1386,                 1.0874,                0.59882,                0.85999,                0.16848,                0.15491,                0.09622,                0.03067,                 2.7417,                 3.2984,                 1.4565,              0.0072577,              0.0072577,              0.0072577
                   1387,                 1.0704,                 0.5875,                0.85913,                0.16857,                0.15491,                 0.0962,                0.03066,                 2.7422,                 3.2988,                 1.4569,              0.0072557,              0.0072557,              0.0072557
                   1388,                 1.0789,                 0.5851,                0.85154,                0.16915,                0.15531,                0.09644,                0.03066,                 2.7405,                 3.2985,                 1.4564,              0.0072537,              0.0072537,              0.0072537
                   1389,                 1.0653,                0.58104,                0.85116,                0.16897,                0.15553,                0.09673,                0.03081,                 2.7412,                 3.2995,                 1.4572,              0.0072518,              0.0072518,              0.0072518
                   1390,                 1.0762,                0.58812,                0.85507,                0.16873,                0.15491,                0.09642,                0.03064,                 2.7408,                 3.3007,                 1.4565,              0.0072498,              0.0072498,              0.0072498
                   1391,                 1.0799,                0.59296,                0.85126,                0.16996,                 0.1555,                0.09657,                0.03068,                   2.74,                 3.3009,                 1.4568,              0.0072478,              0.0072478,              0.0072478
                   1392,                 1.0626,                0.58214,                0.85199,                0.16958,                0.15491,                0.09649,                0.03066,                 2.7403,                 3.3008,                 1.4566,              0.0072458,              0.0072458,              0.0072458
                   1393,                 1.0784,                0.58918,                0.85487,                0.16864,                0.15478,                0.09646,                0.03075,                 2.7402,                 3.3006,                 1.4564,              0.0072438,              0.0072438,              0.0072438
                   1394,                 1.0627,                 0.5837,                0.85613,                0.16876,                0.15472,                0.09679,                0.03071,                 2.7396,                 3.3014,                 1.4559,              0.0072419,              0.0072419,              0.0072419
                   1395,                 1.0756,                0.59278,                 0.8575,                0.16724,                0.15359,                0.09625,                0.03061,                 2.7412,                 3.3023,                 1.4569,              0.0072399,              0.0072399,              0.0072399
                   1396,                 1.0894,                0.59271,                 0.8548,                0.16845,                0.15492,                0.09667,                0.03082,                 2.7412,                 3.3026,                 1.4575,              0.0072379,              0.0072379,              0.0072379
                   1397,                 1.0666,                0.58334,                0.85141,                0.16803,                0.15591,                0.09647,                0.03075,                 2.7411,                 3.3017,                 1.4573,              0.0072359,              0.0072359,              0.0072359
                   1398,                 1.0509,                0.57318,                 0.8507,                0.16774,                0.15623,                0.09669,                0.03073,                 2.7414,                 3.3036,                 1.4574,              0.0072339,              0.0072339,              0.0072339
                   1399,                  1.078,                0.58448,                0.85468,                0.16846,                 0.1545,                0.09669,                0.03079,                 2.7406,                 3.3003,                 1.4568,               0.007232,               0.007232,               0.007232
                   1400,                 1.0549,                0.57566,                0.85243,                0.16859,                 0.1545,                0.09676,                0.03077,                 2.7407,                  3.303,                 1.4562,                0.00723,                0.00723,                0.00723
                   1401,                 1.0758,                0.59033,                0.85838,                0.16825,                 0.1545,                0.09665,                0.03082,                 2.7392,                 3.3024,                 1.4562,               0.007228,               0.007228,               0.007228
                   1402,                 1.0751,                0.58389,                  0.855,                0.16809,                0.15576,                0.09666,                0.03075,                 2.7383,                 3.3021,                 1.4552,               0.007226,               0.007226,               0.007226
                   1403,                   1.09,                0.59326,                0.85556,                0.16805,                 0.1545,                0.09649,                0.03076,                 2.7397,                 3.3054,                 1.4555,               0.007224,               0.007224,               0.007224
                   1404,                 1.0765,                0.58696,                0.85826,                0.16934,                0.15702,                0.09669,                0.03077,                   2.74,                 3.3056,                  1.456,              0.0072221,              0.0072221,              0.0072221
                   1405,                 1.0551,                 0.5827,                0.85862,                0.16909,                0.15578,                0.09646,                 0.0307,                 2.7386,                 3.3027,                 1.4548,              0.0072201,              0.0072201,              0.0072201
                   1406,                 1.0581,                0.57499,                0.85528,                0.16816,                0.15505,                0.09656,                0.03077,                 2.7403,                 3.3064,                 1.4554,              0.0072181,              0.0072181,              0.0072181
                   1407,                 1.0742,                0.58523,                0.85457,                0.16803,                0.15527,                0.09655,                0.03088,                 2.7399,                 3.3081,                 1.4553,              0.0072161,              0.0072161,              0.0072161
                   1408,                 1.0672,                0.58644,                0.85632,                0.16647,                0.15314,                0.09649,                0.03081,                 2.7382,                 3.3079,                 1.4544,              0.0072141,              0.0072141,              0.0072141
                   1409,                 1.0543,                0.58166,                0.85808,                0.16558,                0.15277,                0.09668,                0.03083,                 2.7384,                 3.3085,                 1.4544,              0.0072122,              0.0072122,              0.0072122
                   1410,                 1.0676,                0.58027,                  0.856,                0.16728,                0.15353,                0.09679,                0.03081,                 2.7383,                 3.3091,                 1.4546,              0.0072102,              0.0072102,              0.0072102
                   1411,                  1.088,                 0.5978,                0.85272,                0.16664,                0.15324,                0.09702,                 0.0308,                 2.7388,                 3.3124,                  1.454,              0.0072082,              0.0072082,              0.0072082
                   1412,                 1.0635,                0.57917,                 0.8579,                0.16866,                0.15563,                  0.097,                0.03081,                 2.7373,                 3.3146,                 1.4527,              0.0072062,              0.0072062,              0.0072062
                   1413,                 1.0637,                 0.5738,                0.85031,                0.16878,                0.15449,                 0.0973,                0.03095,                 2.7382,                  3.315,                 1.4539,              0.0072042,              0.0072042,              0.0072042
                   1414,                 1.0688,                0.58782,                0.86044,                0.16855,                0.15458,                0.09676,                0.03088,                 2.7388,                 3.3163,                 1.4543,              0.0072023,              0.0072023,              0.0072023
                   1415,                 1.0532,                0.57802,                 0.8575,                0.17112,                0.15585,                 0.0973,                0.03099,                 2.7389,                 3.3166,                 1.4542,              0.0072003,              0.0072003,              0.0072003
                   1416,                 1.0668,                0.58072,                0.85028,                0.17224,                0.15616,                0.09709,                0.03094,                 2.7388,                 3.3179,                 1.4546,              0.0071983,              0.0071983,              0.0071983
                   1417,                 1.0427,                0.56988,                0.85258,                0.17225,                0.15596,                0.09703,                0.03101,                 2.7397,                 3.3169,                 1.4547,              0.0071963,              0.0071963,              0.0071963
                   1418,                 1.0758,                0.58668,                0.85542,                 0.1724,                0.15616,                0.09734,                0.03103,                 2.7393,                 3.3207,                 1.4551,              0.0071943,              0.0071943,              0.0071943
                   1419,                 1.0639,                 0.5823,                0.84983,                0.17222,                0.15616,                0.09691,                0.03092,                 2.7399,                 3.3175,                 1.4546,              0.0071924,              0.0071924,              0.0071924
                   1420,                 1.0664,                0.58978,                0.85864,                0.17224,                0.15616,                0.09706,                0.03099,                 2.7399,                 3.3182,                 1.4556,              0.0071904,              0.0071904,              0.0071904
                   1421,                 1.0795,                0.58506,                0.85636,                0.17212,                0.15616,                0.09722,                0.03098,                 2.7392,                 3.3184,                 1.4539,              0.0071884,              0.0071884,              0.0071884
                   1422,                 1.0823,                0.58776,                0.85994,                0.17206,                0.15616,                0.09728,                  0.031,                 2.7382,                 3.3183,                 1.4546,              0.0071864,              0.0071864,              0.0071864
                   1423,                  1.054,                 0.5801,                0.85274,                0.16856,                0.15719,                0.09736,                0.03098,                 2.7389,                 3.3195,                 1.4546,              0.0071844,              0.0071844,              0.0071844
                   1424,                  1.061,                0.57021,                0.85276,                0.16739,                0.15616,                 0.0971,                 0.0311,                  2.739,                   3.32,                 1.4551,              0.0071825,              0.0071825,              0.0071825
                   1425,                 1.0648,                0.58003,                0.85544,                0.16487,                0.15658,                0.09707,                0.03109,                 2.7398,                 3.3182,                 1.4557,              0.0071805,              0.0071805,              0.0071805
                   1426,                 1.0537,                0.57873,                0.85664,                0.17012,                0.15567,                0.09701,                0.03111,                 2.7387,                 3.3203,                 1.4549,              0.0071785,              0.0071785,              0.0071785
                   1427,                 1.0773,                0.59443,                0.85432,                0.16591,                0.15663,                0.09746,                 0.0312,                 2.7397,                 3.3202,                 1.4552,              0.0071765,              0.0071765,              0.0071765
                   1428,                 1.0687,                0.58338,                0.85484,                0.16567,                0.15616,                0.09712,                0.03127,                 2.7383,                 3.3213,                 1.4543,              0.0071745,              0.0071745,              0.0071745
                   1429,                 1.0704,                0.58104,                0.85616,                0.16569,                0.15657,                 0.0975,                0.03126,                 2.7399,                 3.3235,                 1.4549,              0.0071726,              0.0071726,              0.0071726
                   1430,                 1.0653,                0.58685,                0.85325,                0.16574,                0.15657,                0.09715,                0.03112,                 2.7388,                 3.3215,                 1.4548,              0.0071706,              0.0071706,              0.0071706
                   1431,                 1.0601,                0.57353,                0.85716,                0.16584,                0.15616,                0.09732,                 0.0313,                   2.74,                 3.3248,                 1.4547,              0.0071686,              0.0071686,              0.0071686
                   1432,                 1.0466,                0.57101,                0.85351,                0.16612,                0.15616,                0.09693,                 0.0313,                 2.7382,                 3.3247,                 1.4539,              0.0071666,              0.0071666,              0.0071666
                   1433,                 1.0667,                 0.5793,                0.85211,                 0.1655,                0.15574,                0.09703,                0.03121,                 2.7389,                 3.3257,                 1.4542,              0.0071646,              0.0071646,              0.0071646
                   1434,                 1.0568,                0.57856,                0.85029,                0.16578,                0.15574,                0.09727,                0.03141,                 2.7389,                  3.325,                 1.4537,              0.0071627,              0.0071627,              0.0071627
                   1435,                 1.0669,                0.58199,                0.85459,                0.16552,                0.15574,                 0.0974,                0.03144,                 2.7402,                 3.3278,                 1.4546,              0.0071607,              0.0071607,              0.0071607
                   1436,                 1.0804,                0.58886,                0.85813,                0.16607,                0.15574,                0.09746,                0.03137,                 2.7405,                 3.3231,                 1.4547,              0.0071587,              0.0071587,              0.0071587
                   1437,                 1.0704,                0.58598,                0.85243,                0.16601,                0.15574,                0.09731,                0.03151,                 2.7402,                 3.3283,                 1.4545,              0.0071567,              0.0071567,              0.0071567
                   1438,                 1.0642,                0.58098,                0.85312,                0.16723,                0.15678,                0.09794,                0.03137,                 2.7404,                 3.3252,                 1.4549,              0.0071547,              0.0071547,              0.0071547
                   1439,                 1.0702,                 0.5886,                0.85599,                0.16661,                0.15636,                0.09782,                0.03153,                 2.7409,                 3.3252,                 1.4547,              0.0071528,              0.0071528,              0.0071528
                   1440,                 1.0635,                0.57853,                0.85779,                0.16687,                0.15636,                0.09807,                0.03165,                 2.7403,                 3.3264,                 1.4547,              0.0071508,              0.0071508,              0.0071508
                   1441,                 1.0718,                 0.5871,                0.85397,                0.16543,                0.15636,                0.09809,                0.03173,                 2.7399,                  3.325,                 1.4542,              0.0071488,              0.0071488,              0.0071488
                   1442,                 1.0582,                0.57933,                0.85552,                0.16515,                0.15636,                0.09798,                0.03173,                 2.7416,                 3.3267,                 1.4546,              0.0071468,              0.0071468,              0.0071468
                   1443,                 1.0692,                 0.5784,                0.85162,                0.16642,                0.15678,                0.09862,                0.03175,                 2.7404,                 3.3257,                 1.4545,              0.0071448,              0.0071448,              0.0071448
                   1444,                 1.0443,                0.57436,                0.85743,                0.16544,                0.15616,                0.09809,                0.03169,                 2.7399,                 3.3264,                 1.4537,              0.0071429,              0.0071429,              0.0071429
                   1445,                 1.0604,                 0.5866,                0.85188,                0.16522,                0.15595,                 0.0985,                0.03166,                  2.739,                 3.3237,                  1.453,              0.0071409,              0.0071409,              0.0071409
                   1446,                 1.0599,                0.57003,                0.85726,                0.16495,                0.15595,                0.09827,                0.03157,                 2.7399,                 3.3263,                 1.4544,              0.0071389,              0.0071389,              0.0071389
                   1447,                 1.0508,                0.57068,                0.85166,                0.16526,                0.15471,                 0.0969,                0.03143,                 2.7405,                 3.3294,                 1.4536,              0.0071369,              0.0071369,              0.0071369
                   1448,                 1.0541,                0.57407,                0.85098,                0.16378,                0.15471,                0.09691,                0.03147,                 2.7412,                 3.3248,                 1.4532,              0.0071349,              0.0071349,              0.0071349
                   1449,                 1.0696,                0.58569,                0.86031,                0.16337,                0.15533,                0.09824,                0.03165,                 2.7419,                 3.3263,                 1.4541,               0.007133,               0.007133,               0.007133
                   1450,                 1.0416,                0.57362,                 0.8521,                0.16311,                0.15471,                0.09749,                0.03148,                 2.7427,                 3.3241,                 1.4543,               0.007131,               0.007131,               0.007131
                   1451,                 1.0642,                0.58439,                 0.8569,                0.16362,                0.15533,                 0.0973,                0.03164,                 2.7409,                 3.3297,                 1.4536,               0.007129,               0.007129,               0.007129
                   1452,                 1.0819,                 0.5825,                0.85559,                0.16408,                0.15533,                0.09745,                 0.0315,                 2.7419,                 3.3318,                 1.4537,               0.007127,               0.007127,               0.007127
                   1453,                 1.0427,                0.56718,                0.85229,                0.16384,                0.15574,                0.09801,                0.03158,                 2.7411,                 3.3312,                 1.4539,               0.007125,               0.007125,               0.007125
                   1454,                  1.063,                0.58261,                0.85393,                0.16355,                0.15615,                0.09805,                0.03172,                 2.7411,                 3.3333,                 1.4534,              0.0071231,              0.0071231,              0.0071231
                   1455,                 1.0698,                0.58163,                 0.8562,                0.16332,                0.15574,                0.09828,                0.03171,                 2.7412,                 3.3296,                 1.4538,              0.0071211,              0.0071211,              0.0071211
                   1456,                 1.0622,                 0.5811,                0.85826,                0.16373,                0.15636,                0.09792,                0.03169,                 2.7423,                 3.3296,                 1.4533,              0.0071191,              0.0071191,              0.0071191
                   1457,                 1.0667,                0.57705,                0.85605,                0.16307,                0.15636,                0.09795,                0.03171,                  2.741,                 3.3325,                 1.4542,              0.0071171,              0.0071171,              0.0071171
                   1458,                 1.0663,                0.57556,                0.85412,                0.16264,                0.15636,                0.09814,                0.03174,                 2.7408,                  3.333,                 1.4539,              0.0071151,              0.0071151,              0.0071151
                   1459,                  1.055,                0.57565,                0.85416,                0.16378,                0.15636,                0.09819,                0.03175,                 2.7419,                 3.3292,                 1.4543,              0.0071132,              0.0071132,              0.0071132
                   1460,                 1.0766,                0.58523,                0.85483,                0.16325,                0.15595,                0.09784,                0.03171,                 2.7417,                 3.3289,                 1.4542,              0.0071112,              0.0071112,              0.0071112
                   1461,                 1.0586,                0.58101,                0.85239,                0.16127,                0.15491,                0.09647,                0.03147,                 2.7415,                 3.3296,                 1.4544,              0.0071092,              0.0071092,              0.0071092
                   1462,                 1.0627,                0.57297,                0.85774,                 0.1624,                0.15595,                0.09755,                0.03164,                 2.7421,                 3.3274,                 1.4553,              0.0071072,              0.0071072,              0.0071072
                   1463,                 1.0523,                0.57334,                0.85235,                0.16289,                0.15554,                0.09726,                0.03162,                 2.7418,                 3.3239,                 1.4557,              0.0071052,              0.0071052,              0.0071052
                   1464,                 1.0337,                0.56014,                0.85384,                0.16205,                0.15554,                0.09741,                0.03167,                 2.7407,                 3.3244,                 1.4555,              0.0071033,              0.0071033,              0.0071033
                   1465,                 1.0454,                 0.5675,                0.85039,                0.16191,                0.15491,                0.09627,                0.03151,                 2.7431,                  3.325,                 1.4563,              0.0071013,              0.0071013,              0.0071013
                   1466,                 1.0399,                 0.5679,                0.85403,                0.16233,                0.15491,                0.09652,                 0.0314,                 2.7431,                 3.3223,                 1.4558,              0.0070993,              0.0070993,              0.0070993
