                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    148,                 1.7325,                 1.1224,                 1.0017,                0.16862,                 0.1929,                 0.1062,                 0.0322,                 2.6414,                 2.5446,                 1.3784,              0.0005149,              0.0005149,              0.0005149
                    149,                 1.7287,                  1.131,                 1.0042,                0.14562,                0.21678,                0.10841,                0.03477,                 2.6172,                  2.605,                 1.3487,              0.0005116,              0.0005116,              0.0005116
                    150,                  1.713,                 1.1171,                  1.003,                0.17877,                0.19128,                0.10958,                 0.0339,                 2.6106,                 2.5206,                 1.3577,              0.0005083,              0.0005083,              0.0005083
                    151,                 1.7145,                  1.119,                0.99385,                0.15588,                0.20633,                0.10423,                 0.0326,                 2.6128,                 2.5742,                  1.365,               0.000505,               0.000505,               0.000505
                    152,                 1.7109,                 1.1153,                0.99442,                0.14902,                0.17764,                0.10531,                0.03284,                 2.6633,                 2.5909,                 1.3815,              0.0005017,              0.0005017,              0.0005017
                    153,                 1.7014,                 1.1096,                0.99245,                0.22675,                0.16948,                0.11468,                 0.0359,                 2.6361,                 2.5919,                 1.3766,              0.0004984,              0.0004984,              0.0004984
                    154,                 1.7259,                 1.1441,                0.99999,                0.15485,                 0.2003,                0.10099,                 0.0313,                 2.6464,                 2.5928,                 1.3749,              0.0004951,              0.0004951,              0.0004951
                    155,                 1.7006,                 1.1117,                0.99116,                 0.1633,                0.18009,                0.09567,                0.03035,                 2.6521,                   2.59,                 1.3789,              0.0004918,              0.0004918,              0.0004918
                    156,                 1.7074,                 1.1047,                0.99812,                0.16126,                0.19967,                0.11134,                0.03501,                 2.6534,                 2.5756,                 1.3707,              0.0004885,              0.0004885,              0.0004885
                    157,                 1.7184,                 1.1092,                0.99015,                 0.1728,                0.19364,                0.10566,                0.03314,                 2.6663,                 2.6788,                  1.376,              0.0004852,              0.0004852,              0.0004852
                    158,                 1.7013,                 1.1062,                0.98622,                 0.1731,                0.16891,                0.09945,                 0.0311,                 2.6714,                 2.6879,                 1.3897,              0.0004819,              0.0004819,              0.0004819
                    159,                 1.6875,                  1.088,                0.99283,                0.16051,                0.17656,                0.10395,                0.03238,                 2.6106,                 2.6864,                 1.3669,              0.0004786,              0.0004786,              0.0004786
                    160,                 1.6975,                  1.087,                0.98779,                0.16638,                0.16967,                 0.1008,                0.03187,                 2.6052,                 2.6121,                 1.3584,              0.0004753,              0.0004753,              0.0004753
                    161,                  1.696,                 1.1048,                0.99225,                0.16014,                0.18596,                0.10101,                0.03063,                  2.682,                 2.6814,                 1.3832,               0.000472,               0.000472,               0.000472
                    162,                 1.6935,                 1.0984,                0.99537,                 0.1654,                0.18919,                0.10557,                0.03116,                 2.7263,                 2.5984,                 1.4201,              0.0004687,              0.0004687,              0.0004687
                    163,                 1.6804,                 1.0859,                0.99155,                0.20006,                0.19566,                0.10586,                0.03225,                 2.6476,                 2.5695,                 1.3839,              0.0004654,              0.0004654,              0.0004654
                    164,                 1.6838,                  1.065,                0.98522,                0.17996,                0.20245,                0.11139,                0.03309,                 2.6846,                 2.5913,                 1.3974,              0.0004621,              0.0004621,              0.0004621
                    165,                  1.668,                  1.064,                0.98669,                0.15885,                0.22756,                0.10905,                0.03245,                  2.658,                 2.5965,                 1.3758,              0.0004588,              0.0004588,              0.0004588
                    166,                 1.6836,                 1.0878,                0.99263,                0.14053,                0.19144,                0.10753,                0.03295,                 2.7005,                 2.6106,                 1.3891,              0.0004555,              0.0004555,              0.0004555
                    167,                 1.6785,                 1.0863,                0.99085,                0.17175,                0.18324,                0.10256,                0.03284,                 2.6455,                 2.7332,                 1.3734,              0.0004522,              0.0004522,              0.0004522
                    168,                 1.6435,                 1.0696,                0.98133,                0.18691,                0.17712,                0.11334,                0.03519,                 2.6516,                 2.6161,                 1.3774,              0.0004489,              0.0004489,              0.0004489
                    169,                 1.6837,                 1.0722,                0.98503,                0.17529,                0.18953,                0.10814,                0.03352,                 2.6633,                 2.6142,                 1.4065,              0.0004456,              0.0004456,              0.0004456
                    170,                 1.6529,                  1.048,                0.97576,                0.17758,                0.18308,                0.10796,                0.03166,                 2.6683,                 2.6129,                 1.3976,              0.0004423,              0.0004423,              0.0004423
                    171,                 1.6802,                 1.0669,                   0.99,                0.21803,                0.15805,                0.10443,                0.03456,                 2.6092,                 2.6525,                 1.3687,               0.000439,               0.000439,               0.000439
                    172,                 1.6566,                 1.0605,                0.98064,                 0.1591,                0.18947,                0.10202,                0.03131,                  2.687,                 2.6525,                 1.3975,              0.0004357,              0.0004357,              0.0004357
                    173,                 1.6975,                  1.081,                0.98494,                 0.1643,                0.16927,                0.10039,                0.03195,                 2.6731,                 2.6309,                 1.3793,              0.0004324,              0.0004324,              0.0004324
                    174,                 1.6744,                 1.0699,                0.98584,                 0.1573,                0.19375,                0.10895,                0.03414,                 2.6677,                 2.6619,                 1.3863,              0.0004291,              0.0004291,              0.0004291
                    175,                 1.6604,                 1.0622,                0.97591,                0.16448,                0.18399,                0.10639,                0.03376,                 2.6738,                 2.6254,                  1.398,              0.0004258,              0.0004258,              0.0004258
                    176,                 1.6402,                 1.0466,                0.97999,                0.18261,                0.16875,                0.11087,                 0.0343,                 2.6514,                  2.698,                 1.3666,              0.0004225,              0.0004225,              0.0004225
                    177,                 1.6068,                 1.0256,                0.97556,                0.19974,                0.17349,                0.11014,                0.03344,                 2.6592,                 2.6973,                 1.3899,              0.0004192,              0.0004192,              0.0004192
                    178,                  1.634,                 1.0398,                0.98406,                 0.1454,                 0.1974,                 0.1012,                 0.0308,                  2.715,                 2.6164,                 1.4105,              0.0004159,              0.0004159,              0.0004159
                    179,                 1.6313,                 1.0524,                0.98027,                0.14153,                0.19052,                0.09757,                0.02944,                 2.6954,                 2.7309,                 1.3687,              0.0004126,              0.0004126,              0.0004126
                    180,                 1.6041,                  1.024,                 0.9664,                0.17918,                 0.2001,                0.11183,                0.03432,                 2.6455,                 2.6412,                 1.3933,              0.0004093,              0.0004093,              0.0004093
                    181,                 1.6331,                 1.0425,                0.97264,                0.16946,                0.19738,                0.11147,                0.03318,                 2.6711,                 2.5959,                 1.3983,               0.000406,               0.000406,               0.000406
                    182,                 1.6189,                  1.028,                0.97025,                0.15766,                0.18469,                0.11558,                0.03379,                 2.6819,                 2.6721,                 1.3852,              0.0004027,              0.0004027,              0.0004027
                    183,                 1.6332,                 1.0291,                0.97665,                0.17769,                0.19713,                0.11564,                0.03481,                 2.7008,                 2.6362,                  1.401,              0.0003994,              0.0003994,              0.0003994
                    184,                 1.6183,                 1.0252,                0.97038,                 0.2033,                0.19925,                 0.1199,                0.03699,                 2.6855,                 2.6337,                 1.3963,              0.0003961,              0.0003961,              0.0003961
                    185,                 1.5994,                0.99948,                0.96962,                0.19325,                0.16703,                0.10986,                0.03511,                 2.6828,                 2.6921,                 1.3823,              0.0003928,              0.0003928,              0.0003928
                    186,                 1.5924,                0.99513,                0.97246,                0.18418,                0.18558,                0.11083,                0.03339,                 2.6967,                 2.7097,                 1.4011,              0.0003895,              0.0003895,              0.0003895
                    187,                 1.5873,                 1.0137,                0.96866,                0.17813,                0.20643,                0.11164,                0.03354,                 2.6648,                 2.6686,                 1.3821,              0.0003862,              0.0003862,              0.0003862
                    188,                 1.6347,                 1.0277,                0.97092,                0.16542,                0.20178,                0.11176,                0.03415,                 2.6467,                 2.6753,                 1.3886,              0.0003829,              0.0003829,              0.0003829
                    189,                 1.6131,                 1.0133,                0.96944,                0.15583,                0.18831,                0.10936,                0.03395,                 2.6578,                 2.6638,                 1.3857,              0.0003796,              0.0003796,              0.0003796
                    190,                 1.5722,                0.99559,                0.96075,                0.17169,                0.17286,                0.10621,                0.03354,                  2.639,                 2.7106,                  1.369,              0.0003763,              0.0003763,              0.0003763
                    191,                 1.5771,                0.99861,                0.96094,                0.16042,                0.18416,                0.11218,                0.03404,                 2.6746,                 2.7354,                 1.3781,               0.000373,               0.000373,               0.000373
                    192,                 1.6063,                 1.0126,                0.97265,                0.17678,                0.20261,                0.11051,                0.03591,                 2.6601,                 2.6479,                 1.3921,              0.0003697,              0.0003697,              0.0003697
                    193,                 1.6105,                 1.0073,                0.97124,                0.19218,                0.17091,                0.11053,                0.03557,                 2.6529,                  2.667,                 1.3715,              0.0003664,              0.0003664,              0.0003664
                    194,                 1.5913,                0.98941,                0.96451,                0.16788,                0.17972,                 0.1077,                0.03178,                 2.6918,                  2.745,                 1.3858,              0.0003631,              0.0003631,              0.0003631
                    195,                  1.593,                0.99969,                0.96608,                0.21202,                 0.1494,                0.11089,                0.03436,                 2.6634,                 2.6825,                 1.3835,              0.0003598,              0.0003598,              0.0003598
                    196,                  1.581,                  1.005,                0.95825,                0.17625,                0.16975,                0.10683,                0.03313,                 2.6816,                 2.6955,                 1.3846,              0.0003565,              0.0003565,              0.0003565
                    197,                  1.561,                0.98485,                0.96104,                0.17632,                0.17078,                0.10871,                0.03332,                 2.6747,                 2.7387,                 1.3881,              0.0003532,              0.0003532,              0.0003532
                    198,                 1.6052,                 1.0187,                 0.9601,                0.20969,                0.14375,                0.11449,                0.03464,                 2.6454,                 2.6799,                 1.3916,              0.0003499,              0.0003499,              0.0003499
                    199,                 1.6096,                0.99672,                0.96248,                0.19183,                0.19167,                0.11367,                0.03513,                 2.6823,                 2.7323,                 1.3971,              0.0003466,              0.0003466,              0.0003466
                    200,                 1.5633,                0.98147,                0.96102,                0.17009,                0.19665,                0.10871,                0.03243,                 2.6885,                 2.7446,                 1.3814,              0.0003433,              0.0003433,              0.0003433
                    201,                 1.5497,                0.97138,                 0.9517,                0.19351,                0.17192,                0.10664,                0.03251,                 2.6343,                   2.75,                 1.3773,                0.00034,                0.00034,                0.00034
                    202,                 1.5722,                0.97245,                0.96305,                0.18951,                0.17996,                 0.1077,                0.03381,                 2.6377,                 2.6461,                 1.3726,              0.0003367,              0.0003367,              0.0003367
                    203,                 1.5573,                0.96775,                0.95549,                0.18981,                0.17628,                0.11173,                0.03445,                 2.6781,                 2.6817,                 1.3931,              0.0003334,              0.0003334,              0.0003334
                    204,                 1.5735,                0.97679,                0.96326,                0.21121,                 0.1569,                0.10557,                0.03127,                 2.6942,                  2.748,                  1.403,              0.0003301,              0.0003301,              0.0003301
                    205,                 1.5569,                0.96561,                0.96247,                0.14157,                0.18298,                0.10263,                0.03188,                 2.6555,                  2.697,                 1.3882,              0.0003268,              0.0003268,              0.0003268
                    206,                 1.5248,                0.95812,                0.95701,                0.18823,                0.17098,                 0.1074,                0.03308,                 2.6901,                 2.7727,                    1.4,              0.0003235,              0.0003235,              0.0003235
                    207,                  1.555,                0.96935,                0.95495,                0.19601,                0.18741,                 0.1098,                0.03459,                 2.6524,                 2.7166,                 1.3914,              0.0003202,              0.0003202,              0.0003202
                    208,                 1.5338,                0.94509,                0.95058,                0.18721,                0.19155,                 0.1085,                 0.0335,                 2.6777,                 2.7407,                 1.4107,              0.0003169,              0.0003169,              0.0003169
                    209,                 1.5506,                 0.9438,                0.95988,                0.18493,                0.17355,                0.10378,                 0.0314,                 2.6829,                 2.7054,                 1.4124,              0.0003136,              0.0003136,              0.0003136
                    210,                  1.555,                0.96249,                0.95884,                0.16614,                 0.1755,                0.10725,                0.03299,                 2.6809,                  2.672,                 1.3977,              0.0003103,              0.0003103,              0.0003103
                    211,                 1.5311,                0.93873,                0.95146,                0.21971,                 0.1801,                0.11429,                0.03581,                 2.6583,                 2.6936,                 1.3915,               0.000307,               0.000307,               0.000307
                    212,                 1.5157,                0.93846,                0.94895,                0.16005,                0.18122,                0.10711,                0.03288,                 2.6841,                 2.7695,                 1.4218,              0.0003037,              0.0003037,              0.0003037
                    213,                 1.5526,                0.96284,                0.94577,                0.20537,                0.19082,                0.11111,                0.03386,                 2.7037,                 2.7838,                 1.4247,              0.0003004,              0.0003004,              0.0003004
                    214,                 1.5156,                0.94145,                0.94795,                 0.1844,                0.17413,                0.10493,                0.03178,                 2.6855,                 2.6963,                 1.4114,              0.0002971,              0.0002971,              0.0002971
                    215,                  1.502,                0.92865,                0.94411,                0.20018,                0.17596,                0.10577,                0.03379,                 2.6689,                 2.7125,                 1.3985,              0.0002938,              0.0002938,              0.0002938
                    216,                 1.5381,                 0.9532,                0.95069,                0.19866,                0.18868,                0.11445,                0.03528,                 2.6862,                 2.6959,                 1.4074,              0.0002905,              0.0002905,              0.0002905
                    217,                 1.5595,                0.96453,                0.95679,                0.18214,                0.16955,                0.10974,                0.03398,                 2.7112,                 2.7062,                 1.4286,              0.0002872,              0.0002872,              0.0002872
                    218,                 1.5353,                0.94423,                0.95219,                 0.1665,                0.21381,                0.11295,                0.03585,                 2.6798,                 2.7071,                 1.4197,              0.0002839,              0.0002839,              0.0002839
                    219,                 1.5444,                0.95622,                0.94402,                0.24059,                0.14747,                0.10808,                0.03416,                 2.6897,                  2.697,                  1.411,              0.0002806,              0.0002806,              0.0002806
                    220,                  1.482,                0.91282,                0.94433,                0.21097,                0.14824,                0.10639,                0.03396,                 2.6896,                 2.7364,                 1.4016,              0.0002773,              0.0002773,              0.0002773
                    221,                 1.5061,                0.93108,                 0.9462,                0.20667,                0.17414,                0.11002,                0.03497,                 2.6703,                 2.7334,                 1.3961,               0.000274,               0.000274,               0.000274
                    222,                 1.5149,                0.92715,                0.93773,                 0.1726,                0.21143,                0.11473,                 0.0353,                 2.6767,                  2.706,                 1.3975,              0.0002707,              0.0002707,              0.0002707
                    223,                 1.5308,                0.95207,                0.94937,                0.14415,                0.20463,                0.10677,                0.03385,                 2.6662,                 2.7415,                 1.3944,              0.0002674,              0.0002674,              0.0002674
                    224,                 1.4936,                0.92331,                0.94616,                 0.1947,                 0.1795,                0.10236,                0.03087,                  2.679,                 2.7706,                 1.4015,              0.0002641,              0.0002641,              0.0002641
                    225,                 1.5187,                0.94742,                0.93894,                0.16848,                0.18326,                0.10161,                0.03167,                 2.6778,                 2.7435,                 1.4107,              0.0002608,              0.0002608,              0.0002608
                    226,                  1.468,                0.89792,                0.94445,                0.18881,                0.17497,                0.10497,                0.03266,                 2.6742,                 2.7452,                 1.4046,              0.0002575,              0.0002575,              0.0002575
                    227,                 1.4878,                0.92588,                0.93989,                0.19919,                0.16657,                0.10083,                0.03047,                 2.7165,                 2.7478,                 1.4174,              0.0002542,              0.0002542,              0.0002542
                    228,                 1.5044,                0.91711,                0.94803,                0.19704,                0.17288,                0.10379,                0.03202,                 2.7064,                 2.7551,                 1.4069,              0.0002509,              0.0002509,              0.0002509
                    229,                 1.5025,                 0.9306,                0.94085,                0.19959,                0.17207,                0.10141,                0.03041,                 2.7196,                 2.8166,                 1.4252,              0.0002476,              0.0002476,              0.0002476
                    230,                 1.4924,                0.90966,                0.94394,                0.18025,                0.16658,                0.10534,                0.03213,                 2.6694,                 2.7867,                 1.4046,              0.0002443,              0.0002443,              0.0002443
                    231,                 1.4953,                 0.9282,                0.93966,                0.18348,                0.17317,                0.10502,                0.03137,                 2.6819,                   2.79,                 1.3899,               0.000241,               0.000241,               0.000241
                    232,                 1.4861,                0.91309,                 0.9337,                  0.177,                 0.1813,                0.10499,                0.03302,                 2.6586,                 2.7848,                 1.3961,              0.0002377,              0.0002377,              0.0002377
                    233,                 1.5016,                0.91309,                0.93747,                0.19295,                0.16577,                0.10504,                0.03312,                 2.6867,                 2.8458,                 1.4077,              0.0002344,              0.0002344,              0.0002344
                    234,                 1.4771,                0.91315,                0.93569,                0.16574,                0.17791,                0.10405,                0.03294,                 2.6954,                 2.7917,                 1.4124,              0.0002311,              0.0002311,              0.0002311
                    235,                 1.4935,                 0.9208,                0.93996,                0.19023,                0.16953,                0.10347,                0.03226,                 2.6866,                  2.803,                 1.4008,              0.0002278,              0.0002278,              0.0002278
                    236,                 1.4899,                0.90683,                0.94135,                0.19098,                0.17425,                0.09908,                0.03084,                  2.682,                 2.7967,                 1.3919,              0.0002245,              0.0002245,              0.0002245
                    237,                 1.4793,                0.89247,                0.93689,                0.18186,                0.18764,                0.09954,                0.03181,                 2.6959,                 2.8758,                 1.4084,              0.0002212,              0.0002212,              0.0002212
                    238,                 1.5173,                0.93615,                0.94681,                0.17839,                0.18749,                0.09986,                0.02998,                 2.7167,                 2.8445,                 1.4241,              0.0002179,              0.0002179,              0.0002179
                    239,                 1.4586,                0.89012,                0.93604,                0.14586,                0.20045,                0.09779,                0.03108,                 2.7318,                 2.8308,                 1.4341,              0.0002146,              0.0002146,              0.0002146
                    240,                 1.4682,                0.89745,                0.93439,                0.14723,                0.19272,                0.10536,                0.03208,                 2.6971,                 2.8034,                 1.4195,              0.0002113,              0.0002113,              0.0002113
                    241,                 1.4751,                0.90068,                0.93629,                0.18941,                0.15184,                0.10395,                0.03122,                 2.6964,                 2.8158,                  1.414,               0.000208,               0.000208,               0.000208
                    242,                 1.4429,                0.88212,                0.93655,                0.18458,                0.17644,                 0.1024,                0.03131,                 2.7085,                 2.7986,                 1.4247,              0.0002047,              0.0002047,              0.0002047
                    243,                 1.4522,                0.88834,                0.93542,                0.17699,                0.18966,                 0.0998,                0.03139,                 2.6652,                 2.8084,                 1.3986,              0.0002014,              0.0002014,              0.0002014
                    244,                 1.4422,                0.88365,                0.93568,                0.17968,                0.17631,                0.10202,                0.03143,                 2.6909,                 2.8816,                 1.4051,              0.0001981,              0.0001981,              0.0001981
                    245,                  1.463,                0.89402,                0.93595,                0.19075,                0.16014,                0.09799,                0.02985,                 2.6813,                 2.9155,                 1.4072,              0.0001948,              0.0001948,              0.0001948
                    246,                 1.4689,                0.90144,                0.93642,                0.18584,                0.16522,                0.09733,                0.03051,                 2.6824,                   2.92,                  1.409,              0.0001915,              0.0001915,              0.0001915
                    247,                 1.4516,                0.88009,                 0.9323,                0.15793,                0.19299,                0.09954,                0.03126,                 2.6932,                 2.8849,                 1.4073,              0.0001882,              0.0001882,              0.0001882
                    248,                 1.4384,                0.87589,                0.92971,                0.16856,                0.16961,                0.09792,                 0.0296,                 2.7116,                 2.8784,                 1.4171,              0.0001849,              0.0001849,              0.0001849
                    249,                 1.4897,                0.90484,                0.93771,                0.16343,                0.17041,                0.10394,                0.03161,                 2.6884,                 2.8104,                 1.4209,              0.0001816,              0.0001816,              0.0001816
                    250,                 1.4601,                0.89156,                0.93085,                0.17506,                 0.1596,                0.10171,                0.03168,                   2.67,                 2.7767,                 1.4164,              0.0001783,              0.0001783,              0.0001783
                    251,                 1.4681,                0.89279,                0.93564,                0.16664,                0.17261,                0.09855,                0.03075,                 2.6984,                  2.839,                 1.4215,               0.000175,               0.000175,               0.000175
                    252,                 1.4624,                0.88029,                0.93817,                0.16161,                0.18013,                0.09885,                0.03066,                 2.6941,                 2.8273,                 1.4177,              0.0001717,              0.0001717,              0.0001717
                    253,                 1.4326,                 0.8832,                0.92855,                0.19182,                0.16756,                0.10465,                0.03213,                 2.6828,                 2.8329,                  1.408,              0.0001684,              0.0001684,              0.0001684
                    254,                   1.46,                0.88154,                0.92974,                0.18075,                0.17918,                0.10256,                0.03152,                 2.6991,                 2.8501,                  1.427,              0.0001651,              0.0001651,              0.0001651
                    255,                 1.4192,                0.86947,                0.92954,                0.16307,                0.18013,                0.09817,                0.03021,                 2.7094,                 2.8935,                 1.4186,              0.0001618,              0.0001618,              0.0001618
                    256,                 1.4387,                0.86287,                0.93664,                 0.1945,                0.14746,                0.10461,                0.03182,                 2.6925,                 2.8945,                 1.4069,              0.0001585,              0.0001585,              0.0001585
                    257,                 1.4294,                 0.8645,                0.92682,                 0.1932,                 0.1687,                0.10395,                0.03169,                 2.6894,                 2.8678,                 1.4127,              0.0001552,              0.0001552,              0.0001552
                    258,                 1.4387,                0.87072,                0.92311,                0.17724,                 0.1688,                0.09991,                0.03087,                 2.6893,                 2.8956,                 1.4258,              0.0001519,              0.0001519,              0.0001519
                    259,                  1.424,                0.86901,                0.92621,                0.17399,                0.17284,                0.10196,                0.03226,                 2.6875,                 2.8609,                  1.424,              0.0001486,              0.0001486,              0.0001486
                    260,                 1.4341,                0.85875,                0.92728,                0.16892,                 0.1578,                0.09614,                0.02964,                 2.6845,                 2.8796,                 1.4051,              0.0001453,              0.0001453,              0.0001453
                    261,                 1.4377,                0.87478,                0.93206,                0.17559,                0.17323,                 0.1031,                0.03144,                 2.6867,                 2.8572,                  1.409,               0.000142,               0.000142,               0.000142
                    262,                 1.4217,                0.86248,                0.92355,                0.18824,                0.16575,                0.10155,                0.03114,                 2.6967,                  2.815,                 1.4145,              0.0001387,              0.0001387,              0.0001387
                    263,                 1.4105,                0.84181,                0.92475,                0.17556,                0.16734,                0.10079,                0.03094,                  2.717,                 2.8237,                 1.4286,              0.0001354,              0.0001354,              0.0001354
                    264,                  1.414,                 0.8435,                0.92809,                0.19735,                  0.159,                0.10105,                0.03127,                 2.7203,                 2.8542,                 1.4363,              0.0001321,              0.0001321,              0.0001321
                    265,                 1.4124,                 0.8504,                0.92674,                0.17192,                0.18176,                0.10247,                0.03221,                 2.6944,                 2.8399,                 1.4235,              0.0001288,              0.0001288,              0.0001288
                    266,                 1.4444,                0.88153,                0.93026,                 0.1543,                0.18132,                0.09861,                0.03045,                 2.7103,                 2.8444,                 1.4192,              0.0001255,              0.0001255,              0.0001255
                    267,                 1.4233,                0.85806,                0.92402,                 0.1923,                0.16561,                0.10305,                0.03172,                 2.6862,                 2.8868,                  1.407,              0.0001222,              0.0001222,              0.0001222
                    268,                 1.4319,                0.85804,                0.92226,                0.16405,                0.18276,                0.09962,                0.03084,                 2.7047,                 2.8678,                 1.4145,              0.0001189,              0.0001189,              0.0001189
                    269,                 1.4031,                0.84297,                0.91789,                0.19041,                0.17395,                0.10396,                0.03193,                 2.6899,                 2.8809,                 1.4104,              0.0001156,              0.0001156,              0.0001156
                    270,                 1.4131,                0.85338,                0.92431,                0.18027,                0.17896,                0.10573,                 0.0323,                 2.7016,                 2.9021,                 1.4247,              0.0001123,              0.0001123,              0.0001123
                    271,                 1.4074,                0.84202,                0.92398,                0.17201,                0.17396,                0.10057,                0.03183,                 2.6983,                 2.8502,                  1.425,               0.000109,               0.000109,               0.000109
                    272,                 1.4069,                0.84908,                0.92204,                0.16409,                0.17841,                0.10146,                0.03187,                 2.6933,                 2.8317,                 1.4196,              0.0001057,              0.0001057,              0.0001057
                    273,                 1.4006,                0.83535,                0.92378,                0.17614,                0.18327,                0.10292,                 0.0319,                 2.6954,                 2.8601,                 1.4083,              0.0001024,              0.0001024,              0.0001024
                    274,                 1.4175,                0.85062,                0.92183,                0.16462,                0.18917,                0.10255,                0.03222,                 2.6902,                 2.8724,                 1.4087,               9.91e-05,               9.91e-05,               9.91e-05
                    275,                  1.387,                0.84023,                0.91986,                0.16054,                0.17134,                0.10013,                0.03183,                 2.6886,                 2.8781,                 1.4062,               9.58e-05,               9.58e-05,               9.58e-05
                    276,                  1.395,                0.84368,                0.91835,                0.17963,                0.17118,                0.10112,                0.03147,                 2.6965,                 2.8801,                 1.4137,               9.25e-05,               9.25e-05,               9.25e-05
                    277,                 1.3773,                0.82838,                0.91924,                0.18878,                0.16472,                0.10233,                0.03142,                 2.6951,                 2.8949,                 1.4119,               8.92e-05,               8.92e-05,               8.92e-05
                    278,                 1.3735,                0.83439,                 0.9171,                0.16742,                0.17357,                0.10514,                0.03209,                 2.6846,                 2.8729,                 1.4039,               8.59e-05,               8.59e-05,               8.59e-05
                    279,                 1.4063,                0.84793,                0.91894,                0.21107,                0.14821,                0.10344,                0.03207,                 2.6801,                 2.8844,                 1.4122,               8.26e-05,               8.26e-05,               8.26e-05
                    280,                  1.388,                0.83334,                0.92719,                0.21597,                0.14216,                0.10494,                0.03256,                  2.678,                 2.8834,                 1.4095,               7.93e-05,               7.93e-05,               7.93e-05
                    281,                 1.4062,                0.84004,                 0.9264,                0.20542,                0.14345,                0.10684,                0.03327,                 2.6669,                 2.8693,                 1.3976,                7.6e-05,                7.6e-05,                7.6e-05
                    282,                  1.401,                0.84095,                0.92355,                0.15333,                0.18865,                0.10385,                0.03225,                 2.6901,                 2.8419,                 1.4027,               7.27e-05,               7.27e-05,               7.27e-05
                    283,                 1.3635,                0.82242,                0.91682,                0.16213,                0.17923,                0.10455,                0.03251,                 2.6854,                 2.8807,                 1.3998,               6.94e-05,               6.94e-05,               6.94e-05
                    284,                 1.3636,                 0.8147,                0.91433,                0.16313,                0.19207,                  0.106,                0.03282,                 2.6751,                 2.8872,                  1.399,               6.61e-05,               6.61e-05,               6.61e-05
                    285,                 1.3698,                0.82961,                0.91817,                0.16511,                0.17865,                0.10312,                0.03194,                   2.67,                 2.8803,                  1.404,               6.28e-05,               6.28e-05,               6.28e-05
                    286,                 1.4047,                0.84063,                0.92143,                0.17965,                0.15986,                0.10508,                0.03189,                 2.6867,                  2.898,                 1.4133,               5.95e-05,               5.95e-05,               5.95e-05
                    287,                 1.3845,                0.83773,                 0.9186,                0.18537,                0.15393,                0.10609,                0.03235,                 2.6865,                 2.8722,                 1.4142,               5.62e-05,               5.62e-05,               5.62e-05
                    288,                 1.3683,                0.82586,                0.91944,                 0.1547,                0.17805,                0.10453,                0.03239,                 2.6938,                 2.8878,                 1.4168,               5.29e-05,               5.29e-05,               5.29e-05
                    289,                 1.3462,                0.81097,                0.91334,                0.16241,                0.18328,                0.10414,                0.03227,                 2.6944,                 2.9069,                 1.4183,               4.96e-05,               4.96e-05,               4.96e-05
                    290,                 1.3815,                0.83025,                0.91727,                0.16754,                0.16616,                0.10267,                0.03202,                 2.6955,                 2.9076,                 1.4215,               4.63e-05,               4.63e-05,               4.63e-05
                    291,                 1.3947,                0.83534,                  0.934,                0.15531,                0.17042,                0.10061,                0.03143,                  2.698,                 2.8694,                 1.4306,                4.3e-05,                4.3e-05,                4.3e-05
                    292,                 1.3346,                 0.7922,                 0.9287,                0.15343,                0.18208,                0.10378,                0.03225,                 2.7036,                 2.8611,                 1.4303,               3.97e-05,               3.97e-05,               3.97e-05
                    293,                 1.3226,                0.77208,                0.92112,                0.15675,                0.16958,                0.10119,                0.03097,                 2.7058,                 2.8931,                 1.4276,               3.64e-05,               3.64e-05,               3.64e-05
                    294,                 1.2972,                0.75747,                0.90944,                0.19591,                0.14486,                0.10191,                0.03067,                 2.7088,                 2.8908,                 1.4279,               3.31e-05,               3.31e-05,               3.31e-05
                    295,                 1.3195,                0.76736,                0.91077,                0.15896,                0.16541,                0.10149,                0.03053,                 2.7165,                  2.879,                 1.4372,               2.98e-05,               2.98e-05,               2.98e-05
                    296,                 1.2949,                0.74794,                0.91138,                0.16593,                0.15537,                0.10288,                0.03132,                  2.709,                 2.8872,                 1.4285,               2.65e-05,               2.65e-05,               2.65e-05
                    297,                 1.2996,                0.75746,                0.91278,                0.18848,                0.14353,                0.10208,                0.03081,                 2.7089,                  2.889,                 1.4276,               2.32e-05,               2.32e-05,               2.32e-05
                    298,                 1.2731,                0.74418,                0.91252,                0.19617,                0.14625,                0.10429,                0.03093,                 2.7085,                 2.8899,                 1.4283,               1.99e-05,               1.99e-05,               1.99e-05
                    299,                 1.2825,                0.74972,                0.90803,                 0.1944,                0.14252,                0.10053,                0.03108,                 2.7054,                 2.9125,                 1.4209,               1.66e-05,               1.66e-05,               1.66e-05
                    300,                 1.2969,                0.75265,                0.91246,                0.19121,                0.14548,                0.10313,                0.03153,                 2.7045,                 2.9189,                  1.423,               1.33e-05,               1.33e-05,               1.33e-05
